_;kapitola;_;financni_misto;_;zdroj;_;pvs;paragraf;akce;_;rozpoctova_polozka;castka
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5169;Nákup ostatních služeb;54 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5171;Opravy a udržování;30 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);46 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5175;Pohoštění;2 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;38 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5362;Platby daní a poplatků státnímu rozpočtu;2 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;30 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;Výsledek;;5 436 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;1100000;SR – základní;5010010011;Výsledek;;;;;5 436 000
346;Český úřad zeměměřický a katastrální;3460012;Zeměměřický a katastrální inspektorát v Plzni;Výsledek;;;;;;;;5 436 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;046V012000119;Dopravní technika;6123;Dopravní prostředky;500 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;046V012000119;Dopravní technika;Výsledek;;500 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;3 786 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;947 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;341 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;12 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;17 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;46 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;44 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5161;Služby pošt;30 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5163;Služby peněžních ústavů;8 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5167;Služby školení a vzdělávání;18 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5169;Nákup ostatních služeb;53 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5171;Opravy a udržování;18 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);50 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5175;Pohoštění;1 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5192;Poskytnuté neinvestiční příspěvky a náhrady (část);12 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;38 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5362;Platby daní a poplatků státnímu rozpočtu;2 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;30 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;Výsledek;;5 453 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;1100000;SR – základní;5010010011;Výsledek;;;;;5 953 000
346;Český úřad zeměměřický a katastrální;3460013;Zeměměřický a katastrální inspektorát v Pardubicích;Výsledek;;;;;;;;5 953 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;3 421 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;856 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;308 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5132;Ochranné pomůcky;2 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;3 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;20 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;59 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;56 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5161;Služby pošt;20 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5167;Služby školení a vzdělávání;22 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5169;Nákup ostatních služeb;83 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5171;Opravy a udržování;30 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5173;Cestovné (tuzemské i zahraniční);39 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5175;Pohoštění;1 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5176;Účastnické poplatky na konference;3 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5192;Poskytnuté neinvestiční příspěvky a náhrady (část);10 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5342;Převody fondu kulturních a sociálních potřeb a sociálnímu fo;35 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5362;Platby daní a poplatků státnímu rozpočtu;2 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5424;Náhrady mezd v době nemoci;20 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;Výsledek;;4 990 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;1100000;SR – základní;5010010011;Výsledek;;;;;4 990 000
346;Český úřad zeměměřický a katastrální;3460014;Zeměměřický a katastrální inspektorát v Českých Budějovicích;Výsledek;;;;;;;;4 990 000
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5011;Platy zaměstnanců v pracovním poměru;6 876 600
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5031;Povinné pojistné na sociální zabezpečení a příspěvek na stát;1 719 650
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5032;Povinné pojistné na veřejné zdravotní pojištění;619 834
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5132;Ochranné pomůcky;1 000
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5136;Knihy, učební pomůcky a tisk;12 000
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5137;Drobný hmotný dlouhodobý majetek;35 000
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5139;Nákup materiálu jinde nezařazený;90 000
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5156;Pohonné hmoty a maziva;40 000
346;Český úřad zeměměřický a katastrální;3460015;Zeměměřický a katastrální inspektorát v Praze;1100000;SR – základní;5010010011;256300;#;Nepřiřazeno;5161;Služby pošt;55 000
